case_id,set_id,author_ids,author_names
18,42,"[324, 979, 593, 73, 98, 1177, 1321, 963, 365, 8949, 53, 260, 120, 28, 69, 102, 30, 1057]","Anthony Trollope,John Kendrick Bangs,Bret Harte,Frances Hodgson Burnett,Wilkie Collins,Mrs Henry Wood,Marie Corelli,Margaret Oliphant,Henry Rider Haggard,James Grant,Mark Twain,Oliver Optic,Jack London,Nathaniel Hawthorne,Arthur Conan Doyle,Louisa May Alcott,H.G. Wells,Fergus Hume"
18,43,"[102, 324, 2957, 73, 979, 125, 1057, 963, 53, 1321, 30, 98, 28, 260, 1177, 593, 69, 365]","Louisa May Alcott,Anthony Trollope,Mary Elizabeth Braddon,Frances Hodgson Burnett,John Kendrick Bangs,Joseph Conrad,Fergus Hume,Margaret Oliphant,Mark Twain,Marie Corelli,H.G. Wells,Wilkie Collins,Nathaniel Hawthorne,Oliver Optic,Mrs Henry Wood,Bret Harte,Arthur Conan Doyle,Henry Rider Haggard"
18,44,"[125, 73, 1057, 1177, 69, 963, 324, 120, 28, 98, 365, 102, 53, 30, 979, 593, 260, 8949]","Joseph Conrad,Frances Hodgson Burnett,Fergus Hume,Mrs Henry Wood,Arthur Conan Doyle,Margaret Oliphant,Anthony Trollope,Jack London,Nathaniel Hawthorne,Wilkie Collins,Henry Rider Haggard,Louisa May Alcott,Mark Twain,H.G. Wells,John Kendrick Bangs,Bret Harte,Oliver Optic,James Grant"
18,45,"[102, 963, 8949, 69, 28, 120, 260, 2957, 53, 73, 125, 1057, 979, 1321, 365, 324, 593, 98]","Louisa May Alcott,Margaret Oliphant,James Grant,Arthur Conan Doyle,Nathaniel Hawthorne,Jack London,Oliver Optic,Mary Elizabeth Braddon,Mark Twain,Frances Hodgson Burnett,Joseph Conrad,Fergus Hume,John Kendrick Bangs,Marie Corelli,Henry Rider Haggard,Anthony Trollope,Bret Harte,Wilkie Collins"
18,46,"[260, 1321, 28, 2957, 1177, 8949, 324, 69, 979, 53, 30, 593, 73, 102, 365, 1057, 963, 98]","Oliver Optic,Marie Corelli,Nathaniel Hawthorne,Mary Elizabeth Braddon,Mrs Henry Wood,James Grant,Anthony Trollope,Arthur Conan Doyle,John Kendrick Bangs,Mark Twain,H.G. Wells,Bret Harte,Frances Hodgson Burnett,Louisa May Alcott,Henry Rider Haggard,Fergus Hume,Margaret Oliphant,Wilkie Collins"
18,47,"[979, 324, 1321, 1057, 73, 30, 28, 260, 2957, 53, 102, 8949, 98, 69, 125, 963, 593, 120]","John Kendrick Bangs,Anthony Trollope,Marie Corelli,Fergus Hume,Frances Hodgson Burnett,H.G. Wells,Nathaniel Hawthorne,Oliver Optic,Mary Elizabeth Braddon,Mark Twain,Louisa May Alcott,James Grant,Wilkie Collins,Arthur Conan Doyle,Joseph Conrad,Margaret Oliphant,Bret Harte,Jack London"
18,48,"[28, 260, 1321, 98, 73, 30, 365, 593, 120, 1057, 8949, 1177, 53, 2957, 69, 979, 102, 963]","Nathaniel Hawthorne,Oliver Optic,Marie Corelli,Wilkie Collins,Frances Hodgson Burnett,H.G. Wells,Henry Rider Haggard,Bret Harte,Jack London,Fergus Hume,James Grant,Mrs Henry Wood,Mark Twain,Mary Elizabeth Braddon,Arthur Conan Doyle,John Kendrick Bangs,Louisa May Alcott,Margaret Oliphant"
18,49,"[2957, 979, 963, 365, 102, 98, 1177, 260, 28, 53, 120, 1321, 1057, 593, 8949, 69, 30, 125]","Mary Elizabeth Braddon,John Kendrick Bangs,Margaret Oliphant,Henry Rider Haggard,Louisa May Alcott,Wilkie Collins,Mrs Henry Wood,Oliver Optic,Nathaniel Hawthorne,Mark Twain,Jack London,Marie Corelli,Fergus Hume,Bret Harte,James Grant,Arthur Conan Doyle,H.G. Wells,Joseph Conrad"
18,50,"[1057, 28, 324, 69, 1177, 73, 30, 53, 8949, 120, 963, 260, 102, 98, 2957, 125, 1321, 365]","Fergus Hume,Nathaniel Hawthorne,Anthony Trollope,Arthur Conan Doyle,Mrs Henry Wood,Frances Hodgson Burnett,H.G. Wells,Mark Twain,James Grant,Jack London,Margaret Oliphant,Oliver Optic,Louisa May Alcott,Wilkie Collins,Mary Elizabeth Braddon,Joseph Conrad,Marie Corelli,Henry Rider Haggard"
18,51,"[1177, 963, 260, 1321, 28, 69, 979, 324, 1057, 53, 8949, 365, 30, 125, 120, 73, 593, 98]","Mrs Henry Wood,Margaret Oliphant,Oliver Optic,Marie Corelli,Nathaniel Hawthorne,Arthur Conan Doyle,John Kendrick Bangs,Anthony Trollope,Fergus Hume,Mark Twain,James Grant,Henry Rider Haggard,H.G. Wells,Joseph Conrad,Jack London,Frances Hodgson Burnett,Bret Harte,Wilkie Collins"
18,52,"[2957, 30, 98, 53, 1177, 28, 365, 1321, 102, 260, 979, 125, 8949, 120, 69, 593, 1057, 73]","Mary Elizabeth Braddon,H.G. Wells,Wilkie Collins,Mark Twain,Mrs Henry Wood,Nathaniel Hawthorne,Henry Rider Haggard,Marie Corelli,Louisa May Alcott,Oliver Optic,John Kendrick Bangs,Joseph Conrad,James Grant,Jack London,Arthur Conan Doyle,Bret Harte,Fergus Hume,Frances Hodgson Burnett"
18,53,"[365, 69, 1321, 30, 53, 125, 102, 324, 593, 1057, 979, 963, 73, 8949, 120, 1177, 28, 98]","Henry Rider Haggard,Arthur Conan Doyle,Marie Corelli,H.G. Wells,Mark Twain,Joseph Conrad,Louisa May Alcott,Anthony Trollope,Bret Harte,Fergus Hume,John Kendrick Bangs,Margaret Oliphant,Frances Hodgson Burnett,James Grant,Jack London,Mrs Henry Wood,Nathaniel Hawthorne,Wilkie Collins"
18,54,"[125, 365, 69, 8949, 30, 1177, 1321, 53, 73, 120, 2957, 98, 102, 963, 260, 593, 28, 1057]","Joseph Conrad,Henry Rider Haggard,Arthur Conan Doyle,James Grant,H.G. Wells,Mrs Henry Wood,Marie Corelli,Mark Twain,Frances Hodgson Burnett,Jack London,Mary Elizabeth Braddon,Wilkie Collins,Louisa May Alcott,Margaret Oliphant,Oliver Optic,Bret Harte,Nathaniel Hawthorne,Fergus Hume"
18,55,"[365, 120, 2957, 963, 1321, 98, 324, 1177, 260, 1057, 28, 979, 69, 8949, 125, 593, 73, 30]","Henry Rider Haggard,Jack London,Mary Elizabeth Braddon,Margaret Oliphant,Marie Corelli,Wilkie Collins,Anthony Trollope,Mrs Henry Wood,Oliver Optic,Fergus Hume,Nathaniel Hawthorne,John Kendrick Bangs,Arthur Conan Doyle,James Grant,Joseph Conrad,Bret Harte,Frances Hodgson Burnett,H.G. Wells"
18,56,"[593, 30, 1177, 1321, 53, 2957, 28, 260, 963, 979, 120, 102, 73, 69, 125, 365, 1057, 324]","Bret Harte,H.G. Wells,Mrs Henry Wood,Marie Corelli,Mark Twain,Mary Elizabeth Braddon,Nathaniel Hawthorne,Oliver Optic,Margaret Oliphant,John Kendrick Bangs,Jack London,Louisa May Alcott,Frances Hodgson Burnett,Arthur Conan Doyle,Joseph Conrad,Henry Rider Haggard,Fergus Hume,Anthony Trollope"
18,57,"[2957, 324, 102, 260, 30, 28, 73, 125, 365, 53, 1057, 979, 8949, 593, 120, 1321, 69, 98]","Mary Elizabeth Braddon,Anthony Trollope,Louisa May Alcott,Oliver Optic,H.G. Wells,Nathaniel Hawthorne,Frances Hodgson Burnett,Joseph Conrad,Henry Rider Haggard,Mark Twain,Fergus Hume,John Kendrick Bangs,James Grant,Bret Harte,Jack London,Marie Corelli,Arthur Conan Doyle,Wilkie Collins"
18,58,"[69, 593, 28, 8949, 2957, 365, 30, 1177, 324, 125, 102, 1321, 98, 260, 73, 963, 120, 979]","Arthur Conan Doyle,Bret Harte,Nathaniel Hawthorne,James Grant,Mary Elizabeth Braddon,Henry Rider Haggard,H.G. Wells,Mrs Henry Wood,Anthony Trollope,Joseph Conrad,Louisa May Alcott,Marie Corelli,Wilkie Collins,Oliver Optic,Frances Hodgson Burnett,Margaret Oliphant,Jack London,John Kendrick Bangs"
18,59,"[324, 120, 98, 69, 125, 1057, 365, 8949, 1321, 28, 593, 1177, 102, 2957, 963, 73, 30, 53]","Anthony Trollope,Jack London,Wilkie Collins,Arthur Conan Doyle,Joseph Conrad,Fergus Hume,Henry Rider Haggard,James Grant,Marie Corelli,Nathaniel Hawthorne,Bret Harte,Mrs Henry Wood,Louisa May Alcott,Mary Elizabeth Braddon,Margaret Oliphant,Frances Hodgson Burnett,H.G. Wells,Mark Twain"
18,60,"[324, 53, 98, 365, 28, 102, 1321, 69, 8949, 120, 2957, 1057, 125, 963, 979, 30, 593, 1177]","Anthony Trollope,Mark Twain,Wilkie Collins,Henry Rider Haggard,Nathaniel Hawthorne,Louisa May Alcott,Marie Corelli,Arthur Conan Doyle,James Grant,Jack London,Mary Elizabeth Braddon,Fergus Hume,Joseph Conrad,Margaret Oliphant,John Kendrick Bangs,H.G. Wells,Bret Harte,Mrs Henry Wood"
18,61,"[324, 28, 30, 73, 125, 1057, 260, 120, 53, 102, 1177, 8949, 69, 365, 593, 1321, 2957, 963]","Anthony Trollope,Nathaniel Hawthorne,H.G. Wells,Frances Hodgson Burnett,Joseph Conrad,Fergus Hume,Oliver Optic,Jack London,Mark Twain,Louisa May Alcott,Mrs Henry Wood,James Grant,Arthur Conan Doyle,Henry Rider Haggard,Bret Harte,Marie Corelli,Mary Elizabeth Braddon,Margaret Oliphant"
18,62,"[1321, 1057, 30, 120, 324, 98, 365, 102, 979, 260, 963, 28, 69, 593, 53, 125, 1177, 2957]","Marie Corelli,Fergus Hume,H.G. Wells,Jack London,Anthony Trollope,Wilkie Collins,Henry Rider Haggard,Louisa May Alcott,John Kendrick Bangs,Oliver Optic,Margaret Oliphant,Nathaniel Hawthorne,Arthur Conan Doyle,Bret Harte,Mark Twain,Joseph Conrad,Mrs Henry Wood,Mary Elizabeth Braddon"
18,63,"[28, 120, 593, 69, 260, 73, 8949, 125, 1321, 30, 365, 53, 98, 102, 2957, 1057, 1177, 963]","Nathaniel Hawthorne,Jack London,Bret Harte,Arthur Conan Doyle,Oliver Optic,Frances Hodgson Burnett,James Grant,Joseph Conrad,Marie Corelli,H.G. Wells,Henry Rider Haggard,Mark Twain,Wilkie Collins,Louisa May Alcott,Mary Elizabeth Braddon,Fergus Hume,Mrs Henry Wood,Margaret Oliphant"
18,64,"[8949, 1321, 53, 120, 593, 324, 30, 102, 98, 2957, 28, 365, 963, 73, 125, 1177, 69, 260]","James Grant,Marie Corelli,Mark Twain,Jack London,Bret Harte,Anthony Trollope,H.G. Wells,Louisa May Alcott,Wilkie Collins,Mary Elizabeth Braddon,Nathaniel Hawthorne,Henry Rider Haggard,Margaret Oliphant,Frances Hodgson Burnett,Joseph Conrad,Mrs Henry Wood,Arthur Conan Doyle,Oliver Optic"
18,65,"[1321, 1177, 30, 260, 324, 1057, 963, 73, 53, 125, 120, 593, 2957, 8949, 98, 979, 365, 69]","Marie Corelli,Mrs Henry Wood,H.G. Wells,Oliver Optic,Anthony Trollope,Fergus Hume,Margaret Oliphant,Frances Hodgson Burnett,Mark Twain,Joseph Conrad,Jack London,Bret Harte,Mary Elizabeth Braddon,James Grant,Wilkie Collins,John Kendrick Bangs,Henry Rider Haggard,Arthur Conan Doyle"
18,66,"[365, 324, 69, 98, 2957, 8949, 120, 53, 28, 963, 260, 1057, 73, 1321, 102, 979, 125, 593]","Henry Rider Haggard,Anthony Trollope,Arthur Conan Doyle,Wilkie Collins,Mary Elizabeth Braddon,James Grant,Jack London,Mark Twain,Nathaniel Hawthorne,Margaret Oliphant,Oliver Optic,Fergus Hume,Frances Hodgson Burnett,Marie Corelli,Louisa May Alcott,John Kendrick Bangs,Joseph Conrad,Bret Harte"
18,67,"[2957, 963, 260, 98, 53, 1321, 30, 1057, 365, 120, 69, 1177, 593, 125, 324, 73, 28, 8949]","Mary Elizabeth Braddon,Margaret Oliphant,Oliver Optic,Wilkie Collins,Mark Twain,Marie Corelli,H.G. Wells,Fergus Hume,Henry Rider Haggard,Jack London,Arthur Conan Doyle,Mrs Henry Wood,Bret Harte,Joseph Conrad,Anthony Trollope,Frances Hodgson Burnett,Nathaniel Hawthorne,James Grant"
18,68,"[73, 1321, 365, 53, 69, 28, 120, 8949, 1057, 324, 1177, 260, 30, 102, 98, 963, 2957, 125]","Frances Hodgson Burnett,Marie Corelli,Henry Rider Haggard,Mark Twain,Arthur Conan Doyle,Nathaniel Hawthorne,Jack London,James Grant,Fergus Hume,Anthony Trollope,Mrs Henry Wood,Oliver Optic,H.G. Wells,Louisa May Alcott,Wilkie Collins,Margaret Oliphant,Mary Elizabeth Braddon,Joseph Conrad"
18,69,"[125, 365, 2957, 1177, 102, 324, 120, 1321, 8949, 979, 53, 260, 1057, 98, 30, 593, 69, 963]","Joseph Conrad,Henry Rider Haggard,Mary Elizabeth Braddon,Mrs Henry Wood,Louisa May Alcott,Anthony Trollope,Jack London,Marie Corelli,James Grant,John Kendrick Bangs,Mark Twain,Oliver Optic,Fergus Hume,Wilkie Collins,H.G. Wells,Bret Harte,Arthur Conan Doyle,Margaret Oliphant"
18,70,"[30, 73, 125, 1057, 260, 2957, 102, 963, 8949, 69, 1177, 365, 53, 324, 593, 1321, 120, 979]","H.G. Wells,Frances Hodgson Burnett,Joseph Conrad,Fergus Hume,Oliver Optic,Mary Elizabeth Braddon,Louisa May Alcott,Margaret Oliphant,James Grant,Arthur Conan Doyle,Mrs Henry Wood,Henry Rider Haggard,Mark Twain,Anthony Trollope,Bret Harte,Marie Corelli,Jack London,John Kendrick Bangs"
18,71,"[8949, 125, 69, 2957, 260, 324, 979, 98, 28, 73, 1057, 1321, 365, 120, 102, 963, 593, 53]","James Grant,Joseph Conrad,Arthur Conan Doyle,Mary Elizabeth Braddon,Oliver Optic,Anthony Trollope,John Kendrick Bangs,Wilkie Collins,Nathaniel Hawthorne,Frances Hodgson Burnett,Fergus Hume,Marie Corelli,Henry Rider Haggard,Jack London,Louisa May Alcott,Margaret Oliphant,Bret Harte,Mark Twain"
18,72,"[28, 365, 1057, 593, 98, 324, 1321, 1177, 8949, 30, 2957, 102, 120, 69, 963, 53, 73, 979]","Nathaniel Hawthorne,Henry Rider Haggard,Fergus Hume,Bret Harte,Wilkie Collins,Anthony Trollope,Marie Corelli,Mrs Henry Wood,James Grant,H.G. Wells,Mary Elizabeth Braddon,Louisa May Alcott,Jack London,Arthur Conan Doyle,Margaret Oliphant,Mark Twain,Frances Hodgson Burnett,John Kendrick Bangs"
18,73,"[53, 260, 8949, 365, 1057, 1321, 120, 69, 30, 28, 102, 979, 98, 2957, 963, 73, 324, 1177]","Mark Twain,Oliver Optic,James Grant,Henry Rider Haggard,Fergus Hume,Marie Corelli,Jack London,Arthur Conan Doyle,H.G. Wells,Nathaniel Hawthorne,Louisa May Alcott,John Kendrick Bangs,Wilkie Collins,Mary Elizabeth Braddon,Margaret Oliphant,Frances Hodgson Burnett,Anthony Trollope,Mrs Henry Wood"
18,74,"[979, 8949, 260, 120, 1057, 324, 593, 1321, 73, 98, 69, 28, 125, 53, 30, 102, 365, 963]","John Kendrick Bangs,James Grant,Oliver Optic,Jack London,Fergus Hume,Anthony Trollope,Bret Harte,Marie Corelli,Frances Hodgson Burnett,Wilkie Collins,Arthur Conan Doyle,Nathaniel Hawthorne,Joseph Conrad,Mark Twain,H.G. Wells,Louisa May Alcott,Henry Rider Haggard,Margaret Oliphant"
18,75,"[98, 1321, 1057, 102, 28, 73, 125, 260, 593, 365, 120, 979, 324, 30, 53, 1177, 2957, 8949]","Wilkie Collins,Marie Corelli,Fergus Hume,Louisa May Alcott,Nathaniel Hawthorne,Frances Hodgson Burnett,Joseph Conrad,Oliver Optic,Bret Harte,Henry Rider Haggard,Jack London,John Kendrick Bangs,Anthony Trollope,H.G. Wells,Mark Twain,Mrs Henry Wood,Mary Elizabeth Braddon,James Grant"
18,76,"[8949, 120, 69, 1057, 53, 2957, 365, 30, 102, 28, 73, 98, 593, 260, 1177, 125, 979, 324]","James Grant,Jack London,Arthur Conan Doyle,Fergus Hume,Mark Twain,Mary Elizabeth Braddon,Henry Rider Haggard,H.G. Wells,Louisa May Alcott,Nathaniel Hawthorne,Frances Hodgson Burnett,Wilkie Collins,Bret Harte,Oliver Optic,Mrs Henry Wood,Joseph Conrad,John Kendrick Bangs,Anthony Trollope"
18,77,"[125, 30, 98, 979, 73, 593, 8949, 1177, 102, 1321, 120, 324, 53, 1057, 365, 963, 28, 260]","Joseph Conrad,H.G. Wells,Wilkie Collins,John Kendrick Bangs,Frances Hodgson Burnett,Bret Harte,James Grant,Mrs Henry Wood,Louisa May Alcott,Marie Corelli,Jack London,Anthony Trollope,Mark Twain,Fergus Hume,Henry Rider Haggard,Margaret Oliphant,Nathaniel Hawthorne,Oliver Optic"
18,78,"[260, 1177, 73, 963, 98, 324, 53, 28, 1057, 979, 593, 30, 125, 120, 365, 102, 69, 2957]","Oliver Optic,Mrs Henry Wood,Frances Hodgson Burnett,Margaret Oliphant,Wilkie Collins,Anthony Trollope,Mark Twain,Nathaniel Hawthorne,Fergus Hume,John Kendrick Bangs,Bret Harte,H.G. Wells,Joseph Conrad,Jack London,Henry Rider Haggard,Louisa May Alcott,Arthur Conan Doyle,Mary Elizabeth Braddon"
18,79,"[30, 324, 593, 963, 120, 125, 28, 979, 260, 1321, 1057, 365, 98, 102, 53, 69, 8949, 1177]","H.G. Wells,Anthony Trollope,Bret Harte,Margaret Oliphant,Jack London,Joseph Conrad,Nathaniel Hawthorne,John Kendrick Bangs,Oliver Optic,Marie Corelli,Fergus Hume,Henry Rider Haggard,Wilkie Collins,Louisa May Alcott,Mark Twain,Arthur Conan Doyle,James Grant,Mrs Henry Wood"
18,80,"[593, 69, 28, 1057, 324, 73, 102, 98, 125, 8949, 2957, 365, 979, 30, 963, 260, 120, 1177]","Bret Harte,Arthur Conan Doyle,Nathaniel Hawthorne,Fergus Hume,Anthony Trollope,Frances Hodgson Burnett,Louisa May Alcott,Wilkie Collins,Joseph Conrad,James Grant,Mary Elizabeth Braddon,Henry Rider Haggard,John Kendrick Bangs,H.G. Wells,Margaret Oliphant,Oliver Optic,Jack London,Mrs Henry Wood"
18,81,"[120, 260, 365, 963, 593, 53, 324, 1177, 2957, 1057, 69, 125, 979, 1321, 8949, 30, 102, 28]","Jack London,Oliver Optic,Henry Rider Haggard,Margaret Oliphant,Bret Harte,Mark Twain,Anthony Trollope,Mrs Henry Wood,Mary Elizabeth Braddon,Fergus Hume,Arthur Conan Doyle,Joseph Conrad,John Kendrick Bangs,Marie Corelli,James Grant,H.G. Wells,Louisa May Alcott,Nathaniel Hawthorne"
18,82,"[1177, 120, 593, 98, 963, 73, 324, 260, 1321, 69, 102, 28, 30, 125, 1057, 979, 2957, 53]","Mrs Henry Wood,Jack London,Bret Harte,Wilkie Collins,Margaret Oliphant,Frances Hodgson Burnett,Anthony Trollope,Oliver Optic,Marie Corelli,Arthur Conan Doyle,Louisa May Alcott,Nathaniel Hawthorne,H.G. Wells,Joseph Conrad,Fergus Hume,John Kendrick Bangs,Mary Elizabeth Braddon,Mark Twain"
18,83,"[324, 1057, 125, 1321, 979, 8949, 28, 30, 53, 963, 120, 1177, 69, 73, 2957, 98, 593, 260]","Anthony Trollope,Fergus Hume,Joseph Conrad,Marie Corelli,John Kendrick Bangs,James Grant,Nathaniel Hawthorne,H.G. Wells,Mark Twain,Margaret Oliphant,Jack London,Mrs Henry Wood,Arthur Conan Doyle,Frances Hodgson Burnett,Mary Elizabeth Braddon,Wilkie Collins,Bret Harte,Oliver Optic"
18,84,"[8949, 1321, 98, 963, 979, 73, 324, 125, 260, 1057, 28, 30, 120, 53, 2957, 365, 69, 593]","James Grant,Marie Corelli,Wilkie Collins,Margaret Oliphant,John Kendrick Bangs,Frances Hodgson Burnett,Anthony Trollope,Joseph Conrad,Oliver Optic,Fergus Hume,Nathaniel Hawthorne,H.G. Wells,Jack London,Mark Twain,Mary Elizabeth Braddon,Henry Rider Haggard,Arthur Conan Doyle,Bret Harte"
18,85,"[69, 53, 120, 324, 1057, 2957, 979, 98, 30, 1177, 125, 260, 28, 73, 1321, 963, 102, 593]","Arthur Conan Doyle,Mark Twain,Jack London,Anthony Trollope,Fergus Hume,Mary Elizabeth Braddon,John Kendrick Bangs,Wilkie Collins,H.G. Wells,Mrs Henry Wood,Joseph Conrad,Oliver Optic,Nathaniel Hawthorne,Frances Hodgson Burnett,Marie Corelli,Margaret Oliphant,Louisa May Alcott,Bret Harte"
18,86,"[1321, 324, 979, 73, 30, 69, 120, 8949, 2957, 53, 28, 963, 593, 125, 365, 260, 1057, 1177]","Marie Corelli,Anthony Trollope,John Kendrick Bangs,Frances Hodgson Burnett,H.G. Wells,Arthur Conan Doyle,Jack London,James Grant,Mary Elizabeth Braddon,Mark Twain,Nathaniel Hawthorne,Margaret Oliphant,Bret Harte,Joseph Conrad,Henry Rider Haggard,Oliver Optic,Fergus Hume,Mrs Henry Wood"
18,87,"[8949, 593, 324, 53, 28, 73, 260, 30, 979, 1057, 1177, 365, 963, 125, 102, 69, 1321, 120]","James Grant,Bret Harte,Anthony Trollope,Mark Twain,Nathaniel Hawthorne,Frances Hodgson Burnett,Oliver Optic,H.G. Wells,John Kendrick Bangs,Fergus Hume,Mrs Henry Wood,Henry Rider Haggard,Margaret Oliphant,Joseph Conrad,Louisa May Alcott,Arthur Conan Doyle,Marie Corelli,Jack London"
18,88,"[324, 8949, 593, 102, 979, 2957, 1057, 1177, 120, 365, 1321, 53, 73, 963, 125, 28, 69, 260]","Anthony Trollope,James Grant,Bret Harte,Louisa May Alcott,John Kendrick Bangs,Mary Elizabeth Braddon,Fergus Hume,Mrs Henry Wood,Jack London,Henry Rider Haggard,Marie Corelli,Mark Twain,Frances Hodgson Burnett,Margaret Oliphant,Joseph Conrad,Nathaniel Hawthorne,Arthur Conan Doyle,Oliver Optic"
18,89,"[125, 98, 2957, 120, 1177, 1321, 365, 593, 8949, 979, 260, 53, 324, 30, 28, 963, 69, 1057]","Joseph Conrad,Wilkie Collins,Mary Elizabeth Braddon,Jack London,Mrs Henry Wood,Marie Corelli,Henry Rider Haggard,Bret Harte,James Grant,John Kendrick Bangs,Oliver Optic,Mark Twain,Anthony Trollope,H.G. Wells,Nathaniel Hawthorne,Margaret Oliphant,Arthur Conan Doyle,Fergus Hume"
18,90,"[979, 120, 324, 1057, 73, 260, 593, 1177, 53, 963, 1321, 125, 365, 8949, 28, 69, 30, 98]","John Kendrick Bangs,Jack London,Anthony Trollope,Fergus Hume,Frances Hodgson Burnett,Oliver Optic,Bret Harte,Mrs Henry Wood,Mark Twain,Margaret Oliphant,Marie Corelli,Joseph Conrad,Henry Rider Haggard,James Grant,Nathaniel Hawthorne,Arthur Conan Doyle,H.G. Wells,Wilkie Collins"
18,91,"[120, 260, 69, 8949, 1057, 125, 2957, 73, 28, 593, 98, 979, 365, 324, 1321, 963, 1177, 102]","Jack London,Oliver Optic,Arthur Conan Doyle,James Grant,Fergus Hume,Joseph Conrad,Mary Elizabeth Braddon,Frances Hodgson Burnett,Nathaniel Hawthorne,Bret Harte,Wilkie Collins,John Kendrick Bangs,Henry Rider Haggard,Anthony Trollope,Marie Corelli,Margaret Oliphant,Mrs Henry Wood,Louisa May Alcott"
18,92,"[102, 30, 53, 963, 28, 125, 1177, 73, 98, 69, 365, 593, 120, 2957, 260, 324, 979, 1057]","Louisa May Alcott,H.G. Wells,Mark Twain,Margaret Oliphant,Nathaniel Hawthorne,Joseph Conrad,Mrs Henry Wood,Frances Hodgson Burnett,Wilkie Collins,Arthur Conan Doyle,Henry Rider Haggard,Bret Harte,Jack London,Mary Elizabeth Braddon,Oliver Optic,Anthony Trollope,John Kendrick Bangs,Fergus Hume"
18,93,"[28, 2957, 120, 1177, 593, 365, 30, 8949, 324, 98, 1057, 102, 1321, 125, 260, 963, 73, 53]","Nathaniel Hawthorne,Mary Elizabeth Braddon,Jack London,Mrs Henry Wood,Bret Harte,Henry Rider Haggard,H.G. Wells,James Grant,Anthony Trollope,Wilkie Collins,Fergus Hume,Louisa May Alcott,Marie Corelli,Joseph Conrad,Oliver Optic,Margaret Oliphant,Frances Hodgson Burnett,Mark Twain"
18,94,"[593, 53, 1321, 324, 365, 260, 73, 1177, 102, 8949, 979, 69, 1057, 963, 98, 28, 120, 125]","Bret Harte,Mark Twain,Marie Corelli,Anthony Trollope,Henry Rider Haggard,Oliver Optic,Frances Hodgson Burnett,Mrs Henry Wood,Louisa May Alcott,James Grant,John Kendrick Bangs,Arthur Conan Doyle,Fergus Hume,Margaret Oliphant,Wilkie Collins,Nathaniel Hawthorne,Jack London,Joseph Conrad"
18,95,"[30, 1177, 53, 102, 260, 1057, 324, 28, 979, 1321, 963, 365, 2957, 73, 69, 8949, 98, 593]","H.G. Wells,Mrs Henry Wood,Mark Twain,Louisa May Alcott,Oliver Optic,Fergus Hume,Anthony Trollope,Nathaniel Hawthorne,John Kendrick Bangs,Marie Corelli,Margaret Oliphant,Henry Rider Haggard,Mary Elizabeth Braddon,Frances Hodgson Burnett,Arthur Conan Doyle,James Grant,Wilkie Collins,Bret Harte"
18,96,"[30, 2957, 98, 260, 1057, 28, 365, 8949, 120, 963, 1321, 324, 125, 979, 53, 69, 1177, 73]","H.G. Wells,Mary Elizabeth Braddon,Wilkie Collins,Oliver Optic,Fergus Hume,Nathaniel Hawthorne,Henry Rider Haggard,James Grant,Jack London,Margaret Oliphant,Marie Corelli,Anthony Trollope,Joseph Conrad,John Kendrick Bangs,Mark Twain,Arthur Conan Doyle,Mrs Henry Wood,Frances Hodgson Burnett"
18,97,"[53, 365, 1057, 260, 98, 1177, 125, 324, 979, 120, 593, 2957, 8949, 69, 1321, 30, 73, 963]","Mark Twain,Henry Rider Haggard,Fergus Hume,Oliver Optic,Wilkie Collins,Mrs Henry Wood,Joseph Conrad,Anthony Trollope,John Kendrick Bangs,Jack London,Bret Harte,Mary Elizabeth Braddon,James Grant,Arthur Conan Doyle,Marie Corelli,H.G. Wells,Frances Hodgson Burnett,Margaret Oliphant"
18,98,"[125, 365, 120, 963, 324, 979, 593, 53, 260, 30, 1177, 1321, 2957, 73, 28, 8949, 98, 69]","Joseph Conrad,Henry Rider Haggard,Jack London,Margaret Oliphant,Anthony Trollope,John Kendrick Bangs,Bret Harte,Mark Twain,Oliver Optic,H.G. Wells,Mrs Henry Wood,Marie Corelli,Mary Elizabeth Braddon,Frances Hodgson Burnett,Nathaniel Hawthorne,James Grant,Wilkie Collins,Arthur Conan Doyle"
18,99,"[963, 979, 593, 98, 1057, 125, 30, 324, 120, 365, 102, 73, 1321, 2957, 28, 1177, 8949, 260]","Margaret Oliphant,John Kendrick Bangs,Bret Harte,Wilkie Collins,Fergus Hume,Joseph Conrad,H.G. Wells,Anthony Trollope,Jack London,Henry Rider Haggard,Louisa May Alcott,Frances Hodgson Burnett,Marie Corelli,Mary Elizabeth Braddon,Nathaniel Hawthorne,Mrs Henry Wood,James Grant,Oliver Optic"
